Index,FTSEMIB.MI.Open,FTSEMIB.MI.High,FTSEMIB.MI.Low,FTSEMIB.MI.Close,FTSEMIB.MI.Volume,FTSEMIB.MI.Adjusted
27/08/2007,40088,40100,39850,39936,359491700,39936
28/08/2007,39873,39920,39114,39158,636575500,39158
29/08/2007,38934,39580,38862,39492,866745300,39492
30/08/2007,39778,39888,39304,39842,686601700,39842
31/08/2007,40076,40324,39903,40187,636818800,40187
3/09/2007,40286,40315,40116,40281,346361900,40281
4/09/2007,40236,40359,39978,40324,603195300,40324
5/09/2007,40210,40210,39309,39347,775039000,39347
6/09/2007,39549,39661,38996,39435,764516700,39435
7/09/2007,39304,39486,38494,38494,967448200,38494
10/09/2007,38583,38910,38251,38407,781873400,38407
11/09/2007,38706,38931,38543,38854,706624600,38854
12/09/2007,38886,39061,38603,39004,728948200,39004
13/09/2007,38961,39431,38694,39370,721481900,39370
14/09/2007,39215,39277,38755,39058,697521400,39058
17/09/2007,38909,38909,38420,38684,616639400,38684
18/09/2007,38474,39436,38474,39381,728941600,39381
19/09/2007,40222,40422,39980,40294,1012181900,40294
20/09/2007,40046,40150,39872,39980,659002200,39980
21/09/2007,39930,40161,39912,39970,798891600,39970
24/09/2007,39891,40187,39875,40019,520197500,40019
25/09/2007,39811,39920,39503,39731,616912800,39731
26/09/2007,39898,40184,39891,40071,565560400,40071
27/09/2007,40363,40375,40004,40059,657696200,40059
28/09/2007,40040,40040,39682,39889,734096300,39889
1/10/2007,39789,40437,39751,40417,648656000,40417
2/10/2007,40605,40675,40349,40441,814856600,40441
3/10/2007,40452,40492,40263,40423,714446700,40423
4/10/2007,40278,40669,40228,40577,670633700,40577
5/10/2007,40645,40870,40548,40800,642097300,40800
8/10/2007,40877,40892,40668,40681,496775900,40681
9/10/2007,40687,41158,40632,41074,769702100,41074
10/10/2007,41128,41135,40810,40913,600958200,40913
11/10/2007,40951,41157,40937,41024,719053000,41024
12/10/2007,40755,41106,40597,41106,818756100,41106
15/10/2007,40990,41041,40530,40547,773187700,40547
16/10/2007,40422,40456,40170,40414,839482200,40414
17/10/2007,40425,40528,40160,40259,706468300,40259
18/10/2007,40151,40259,39748,39903,660557100,39903
19/10/2007,39744,40132,39744,39888,700620900,39888
22/10/2007,39186,39356,38998,39242,726435900,39242
23/10/2007,39477,39602,39395,39423,788490300,39423
24/10/2007,39405,39650,39163,39280,781019000,39280
25/10/2007,39512,40019,39455,39775,1027313300,39775
26/10/2007,39911,40099,39517,40020,862758100,40020
29/10/2007,40300,40398,40053,40165,661987400,40165
30/10/2007,40107,40238,40034,40163,646967600,40163
31/10/2007,40186,40512,40129,40512,644967000,40512
1/11/2007,40544,40611,39548,39712,686936200,39712
2/11/2007,39451,39860,39438,39706,722243100,39706
5/11/2007,39408,39599,39283,39455,601301300,39455
6/11/2007,39635,39728,39329,39426,826499400,39426
7/11/2007,39592,39693,39072,39281,848442000,39281
8/11/2007,38794,38946,38528,38546,953234100,38546
9/11/2007,38631,38697,37655,37845,1267780800,37845
12/11/2007,37544,38208,37544,38187,1061927500,38187
13/11/2007,37979,38429,37818,38410,1010340300,38410
14/11/2007,38897,38897,38427,38586,1139624700,38586
15/11/2007,38586,38632,38333,38448,852922400,38448
16/11/2007,38369,38684,38272,38535,772655700,38535
19/11/2007,38493,38600,37488,37612,832924200,37612
20/11/2007,37883,38017,37452,37938,884928600,37938
21/11/2007,37541,37725,37184,37358,953859100,37358
22/11/2007,37496,37565,37225,37365,570286500,37365
23/11/2007,37417,38029,37417,38012,777017800,38012
26/11/2007,38269,38388,37672,37736,785733100,37736
27/11/2007,37506,37865,37355,37712,809166700,37712
28/11/2007,37870,38513,37430,38487,852729800,38487
29/11/2007,38676,38814,38286,38599,769361700,38599
30/11/2007,38673,39066,38640,38975,733713000,38975
3/12/2007,38828,39068,38725,38820,572738000,38820
4/12/2007,38763,38763,38374,38489,675195700,38489
5/12/2007,38696,39153,38650,39125,753969100,39125
6/12/2007,39249,39395,38913,39170,770799700,39170
7/12/2007,39311,39435,39232,39388,518722800,39388
10/12/2007,39179,39676,39179,39571,614607800,39571
11/12/2007,39634,39634,39259,39425,610267700,39425
12/12/2007,39019,39858,38945,39464,800931400,39464
13/12/2007,39165,39221,38792,38818,780190900,38818
14/12/2007,39004,39004,38608,38870,683485300,38870
17/12/2007,38472,38524,38200,38246,723072700,38246
18/12/2007,38179,38637,38179,38248,657967800,38248
19/12/2007,38106,38370,37992,37992,860570800,37992
20/12/2007,38114,38196,37858,37866,792747900,37866
21/12/2007,38129,38408,38084,38182,928876700,38182
27/12/2007,38379,38439,38197,38343,352183900,38343
28/12/2007,38239,38563,38204,38554,341380100,38554
2/01/2008,38447,38544,38014,38035,405800500,38035
3/01/2008,38061,38142,37806,38063,547652100,38063
4/01/2008,38002,38238,37355,37450,669164800,37450
7/01/2008,37394,37649,37277,37601,702393600,37601
8/01/2008,37718,37793,37464,37571,846122500,37571
9/01/2008,37399,37483,37216,37321,854066100,37321
10/01/2008,37415,37569,37240,37293,773622900,37293
11/01/2008,37289,37488,37126,37364,782085500,37364
14/01/2008,37351,37795,37319,37547,653968500,37547
15/01/2008,37479,37540,36682,36682,791061200,36682
16/01/2008,36513,36918,36416,36632,982908300,36632
17/01/2008,36817,36917,36221,36238,783012400,36238
18/01/2008,36217,36595,35704,35753,1156563800,35753
21/01/2008,35406,35406,33883,33903,1317618600,33903
22/01/2008,32327,34510,32140,34302,1489568400,34302
23/01/2008,34783,34783,32563,32940,1292612300,32940
24/01/2008,33993,34319,33845,34237,972803000,34237
25/01/2008,34712,34875,34197,34197,854453600,34197
28/01/2008,33616,34234,33616,34234,701883000,34234
29/01/2008,34489,34762,34260,34565,772637100,34565
30/01/2008,34380,34471,34178,34274,624973700,34274
31/01/2008,34279,34404,33597,34230,887938600,34230
1/02/2008,34462,34805,34297,34615,852866700,34615
4/02/2008,34868,34930,34636,34767,558653300,34767
5/02/2008,34715,34751,33636,33675,751847700,33675
6/02/2008,33421,33988,33421,33856,696967300,33856
7/02/2008,33728,33758,33055,33227,722094600,33227
8/02/2008,33479,33610,32903,33053,634381300,33053
11/02/2008,32771,33094,32540,32764,784852000,32764
12/02/2008,33068,33778,32690,33778,1047840200,33778
13/02/2008,33551,34138,33453,34014,863430400,34014
14/02/2008,34284,34429,34065,34123,853627500,34123
15/02/2008,34224,34321,33421,33568,1022547300,33568
18/02/2008,33828,34017,33703,33960,559020600,33960
19/02/2008,33828,34426,33579,34120,667979600,34120
20/02/2008,33824,33988,33564,33816,640963800,33816
21/02/2008,34059,34348,33842,33877,641117700,33877
22/02/2008,33877,33952,33237,33428,643196300,33428
25/02/2008,33789,34039,33590,33931,586198600,33931
26/02/2008,34087,34442,33996,34433,643003700,34433
27/02/2008,34570,34593,34098,34532,657936300,34532
28/02/2008,34368,34557,33977,34082,644342400,34082
29/02/2008,33894,34053,33367,33587,752695900,33587
3/03/2008,33133,33326,33047,33173,641164300,33173
4/03/2008,33190,33382,32504,32648,727694700,32648
5/03/2008,32905,33444,32854,33443,659627600,33443
6/03/2008,33386,33386,32746,32819,633092600,32819
7/03/2008,32575,32626,32038,32179,1210136400,32179
10/03/2008,32096,32294,31642,31811,848034600,31811
11/03/2008,31891,32685,31841,32475,1015012900,32475
12/03/2008,32914,32923,32387,32518,891477100,32518
13/03/2008,32086,32193,31312,31977,1323558000,31977
14/03/2008,31889,32454,31354,31659,1008383900,31659
17/03/2008,30683,31129,30528,30586,1024624900,30586
18/03/2008,31029,31484,30929,31437,921326700,31437
19/03/2008,31725,31736,30701,30873,2150774900,30873
20/03/2008,30495,30654,30062,30371,1909864600,30371
25/03/2008,31417,31453,31121,31453,1226280500,31453
26/03/2008,31312,31420,31067,31281,954090200,31281
27/03/2008,31201,31880,31201,31669,971784600,31669
28/03/2008,31702,31758,31537,31696,724560300,31696
31/03/2008,31430,31697,31262,31616,702013600,31616
1/04/2008,31485,32517,31485,32513,1025349200,32513
2/04/2008,32764,33311,32513,33140,1439603100,33140
3/04/2008,33225,33273,32811,33103,1185764700,33103
4/04/2008,33198,33524,33057,33346,1032332900,33346
7/04/2008,33596,33721,33432,33617,831664800,33617
8/04/2008,33389,33695,33324,33672,913143400,33672
9/04/2008,33538,33823,33454,33640,1043630900,33640
10/04/2008,33612,33617,33106,33522,1045985100,33522
11/04/2008,33716,33777,32991,33178,1004277400,33178
14/04/2008,32838,32955,32712,32803,730599100,32803
15/04/2008,33076,33081,32565,32735,975652100,32735
16/04/2008,33026,33285,32753,33256,1012800500,33256
17/04/2008,33362,33446,32939,33162,752449700,33162
18/04/2008,33440,33952,33369,33881,849983300,33881
21/04/2008,33804,33924,33532,33663,678877500,33663
22/04/2008,33546,33771,33393,33491,894049800,33491
23/04/2008,33538,33688,32943,33427,1216605300,33427
24/04/2008,33390,33710,33111,33589,1117355600,33589
25/04/2008,33699,34160,33699,34013,745490600,34013
28/04/2008,34117,34185,33893,33948,696200100,33948
29/04/2008,33844,33994,33710,33841,674368400,33841
30/04/2008,33835,34033,33701,33954,889863300,33954
2/05/2008,34349,34620,34170,34527,948772800,34527
5/05/2008,34504,34592,34373,34495,440256400,34495
6/05/2008,34442,34602,34136,34298,852640600,34298
7/05/2008,34410,34619,34284,34547,964452700,34547
8/05/2008,34204,34343,33888,34082,1109655100,34082
9/05/2008,33883,33970,33472,33722,1238707400,33722
12/05/2008,33776,33960,33643,33744,1321713600,33744
13/05/2008,33925,33925,33405,33805,1327244900,33805
14/05/2008,33956,34340,33956,34270,1643790600,34270
15/05/2008,34267,34283,33991,34233,1083477200,34233
16/05/2008,34291,34711,34266,34384,897814500,34384
19/05/2008,33546,33652,33375,33652,625072700,33652
20/05/2008,33457,33491,33073,33118,897460200,33118
21/05/2008,33194,33416,32933,33061,1048889900,33061
22/05/2008,32823,33401,32793,33278,1121675100,33278
23/05/2008,33286,33286,32852,32870,947669000,32870
26/05/2008,32805,32957,32682,32764,499491300,32764
27/05/2008,32925,32968,32445,32743,1156982500,32743
28/05/2008,32831,33073,32675,32758,876297400,32758
29/05/2008,32933,32985,32633,32769,843891700,32769
30/05/2008,32886,33266,32886,33225,989487900,33225
2/06/2008,33154,33154,32577,32717,635401500,32717
3/06/2008,32647,32871,32579,32813,665033200,32813
4/06/2008,32684,32691,32262,32508,622620700,32508
5/06/2008,32536,32768,32388,32542,858766200,32542
6/06/2008,32746,32794,31691,31754,783388300,31754
9/06/2008,31648,31901,31538,31721,760940200,31721
10/06/2008,31534,31553,31213,31343,836822400,31343
11/06/2008,31428,31524,30665,30728,996952900,30728
12/06/2008,30809,30976,30631,30890,890131400,30890
13/06/2008,30749,30949,30417,30942,717191200,30942
16/06/2008,30960,31014,30556,30817,623322900,30817
17/06/2008,30868,31188,30868,30971,639626400,30971
18/06/2008,30796,30867,30383,30464,775311200,30464
19/06/2008,30336,30603,30272,30368,717979200,30368
20/06/2008,30338,30561,29547,29854,1054475200,29854
23/06/2008,29614,29915,29522,29727,834095300,29727
24/06/2008,29727,29820,29121,29579,1047579100,29579
25/06/2008,29690,30121,29578,30009,996895400,30009
26/06/2008,29782,29830,29346,29373,724481500,29373
27/06/2008,29262,29359,28895,29198,707175500,29198
30/06/2008,29150,29369,28932,29346,740589500,29346
1/07/2008,29258,29258,28516,28786,933499300,28786
2/07/2008,28917,29344,28601,28974,938838800,28974
3/07/2008,28623,29206,28528,29094,819451700,29094
4/07/2008,29164,29164,28541,28541,489550200,28541
7/07/2008,28778,28920,28644,28892,457156800,28892
8/07/2008,28374,28471,28104,28306,591604500,28306
9/07/2008,28528,28779,28484,28771,607474700,28771
10/07/2008,28319,28827,28319,28437,650362600,28437
11/07/2008,28586,28636,27676,27676,707349300,27676
14/07/2008,27870,28051,27687,27748,589283800,27748
15/07/2008,27498,27498,26727,27044,885510200,27044
16/07/2008,27090,27234,26464,27194,783568500,27194
17/07/2008,27496,27846,27358,27668,887189900,27668
18/07/2008,27507,28100,27377,28100,1020479800,28100
21/07/2008,28126,28400,27934,28220,614943400,28220
22/07/2008,28038,28245,27785,28230,705101700,28230
23/07/2008,28588,28952,28478,28841,814491700,28841
24/07/2008,28932,28965,28591,28665,696690100,28665
25/07/2008,28448,28749,28301,28661,709047600,28661
28/07/2008,28565,28565,28310,28369,505072500,28369
29/07/2008,28055,28388,27921,28278,609207400,28278
30/07/2008,28553,28553,28233,28415,739048800,28415
31/07/2008,28497,28711,28199,28331,650063400,28331
1/08/2008,28108,28470,28055,28130,559733500,28130
4/08/2008,28120,28148,27781,27826,510215400,27826
5/08/2008,27917,28800,27881,28753,803856800,28753
6/08/2008,28900,29059,28654,29014,648637900,29014
7/08/2008,28940,29376,28928,29154,672580500,29154
8/08/2008,29024,29152,28684,29089,668357700,29089
11/08/2008,29208,29598,29194,29557,626216500,29557
12/08/2008,29443,29557,29245,29380,769013900,29380
13/08/2008,29203,29238,28729,28758,1089644800,28758
14/08/2008,28910,29009,28520,28778,762241400,28778
18/08/2008,28703,29092,28599,28867,589262800,28867
19/08/2008,28574,28587,28215,28257,727203700,28257
20/08/2008,28381,28435,27905,28148,609163600,28148
21/08/2008,28015,28057,27714,27758,526623400,27758
22/08/2008,27875,28090,27681,28090,543842300,28090
25/08/2008,28000,28109,27848,27900,414038500,27900
26/08/2008,27730,28014,27529,27977,518256200,27977
27/08/2008,27947,28037,27707,27958,534604400,27958
28/08/2008,27968,28673,27890,28625,688407100,28625
29/08/2008,28749,28888,28617,28789,678779300,28789
1/09/2008,28594,28884,28577,28775,452786800,28775
2/09/2008,28792,29412,28651,29208,885936900,29208
3/09/2008,29065,29252,29015,29061,735535100,29061
4/09/2008,29081,29161,28212,28233,898688400,28233
5/09/2008,28006,28113,27501,27567,846093500,27567
8/09/2008,28534,28743,28314,28429,848537800,28429
9/09/2008,28388,28711,28128,28263,972482600,28263
10/09/2008,28271,28358,27901,28064,976475200,28064
11/09/2008,28077,28151,27546,27942,963713900,27942
12/09/2008,28318,28408,27973,28372,735610900,28372
15/09/2008,27576,27608,26969,27333,1274420400,27333
16/09/2008,26928,27157,26299,26589,1415104600,26589
17/09/2008,27074,27139,25920,25920,1358217300,25920
18/09/2008,25610,26332,25585,25664,1204052700,25664
19/09/2008,26232,27947,26155,27877,1779193200,27877
22/09/2008,27935,28323,27438,27438,887631200,27438
23/09/2008,27325,27448,26795,27067,973972100,27067
24/09/2008,27078,27308,26798,26929,926414900,26929
25/09/2008,26885,27573,26803,27573,893196400,27573
26/09/2008,27252,27381,26740,27154,713628800,27154
29/09/2008,26954,26954,25798,25803,976762100,25803
30/09/2008,25137,25827,24916,25530,1211885500,25530
1/10/2008,25963,25963,25067,25681,1007723800,25681
2/10/2008,25773,26387,25155,25258,865456300,25258
3/10/2008,25378,25978,25015,25911,759180300,25911
6/10/2008,25025,25105,23500,23776,1124670300,23776
7/10/2008,24324,24404,23279,23622,1086571000,23622
8/10/2008,22698,23577,21780,22280,1386360400,22280
9/10/2008,22752,23059,21758,21871,1023872100,21871
10/10/2008,21077,21077,19831,20309,1368181900,20309
13/10/2008,20822,22642,20618,22642,860528900,22642
14/10/2008,23504,24270,23145,23471,1060870400,23471
15/10/2008,23210,23424,22103,22221,898372800,22221
16/10/2008,21137,22114,20516,20714,972728500,20714
17/10/2008,20948,21762,20660,21645,897312800,21645
20/10/2008,22245,22273,21805,22182,642262900,22182
21/10/2008,22498,22540,21748,21873,632671100,21873
22/10/2008,21439,21722,21041,21093,558739300,21093
23/10/2008,21197,21222,20377,21061,603800500,21061
24/10/2008,20136,20334,19260,19879,774847300,19879
27/10/2008,19078,19405,18589,19092,642334200,19092
28/10/2008,19749,19749,18628,18628,739747100,18628
29/10/2008,19432,20466,19208,20466,808978100,20466
30/10/2008,20734,21238,20418,20768,770991400,20768
31/10/2008,20632,21367,20376,21367,599237200,21367
3/11/2008,21700,21708,21386,21624,464922200,21624
4/11/2008,21729,23122,21663,23090,820354200,23090
5/11/2008,23304,23304,22526,22758,798255300,22758
6/11/2008,22077,22720,21603,21607,652793500,21607
7/11/2008,21614,22063,21176,21911,625266600,21911
10/11/2008,21911,22739,21911,22077,391532200,22077
11/11/2008,21780,21816,20709,20709,549733200,20709
12/11/2008,21123,21208,20078,20227,677097000,20227
13/11/2008,20030,20585,19999,20414,535231600,20414
14/11/2008,21124,21137,20634,20831,528494200,20831
17/11/2008,20786,20842,19946,20081,535249100,20081
18/11/2008,20160,20305,19552,20119,684353100,20119
19/11/2008,20110,20121,19535,19535,547179800,19535
20/11/2008,19091,19535,18747,19124,643058100,19124
21/11/2008,19289,19453,18290,18533,571775700,18533
24/11/2008,18859,19899,18641,19899,578185400,19899
25/11/2008,19603,20272,19423,19778,733468100,19778
26/11/2008,19603,20039,19338,19901,532282500,19901
27/11/2008,20133,20321,20101,20152,375846400,20152
28/11/2008,20141,20180,19646,19985,490978000,19985
1/12/2008,19829,19829,18736,18736,504752600,18736
2/12/2008,18526,19227,18290,19102,541954600,19102
3/12/2008,19080,19194,18529,19129,423826200,19129
4/12/2008,19156,19454,18617,18911,569756200,18911
5/12/2008,18665,18795,17803,17968,563466500,17968
8/12/2008,18769,19314,18769,19314,455023900,19314
9/12/2008,19116,19744,18914,19620,557614400,19620
10/12/2008,19690,19884,19438,19830,408317600,19830
11/12/2008,19722,19936,19546,19678,428956600,19678
12/12/2008,18991,19290,18541,19174,574427900,19174
15/12/2008,19473,19515,18885,19057,345011500,19057
16/12/2008,19036,19301,18931,19301,377118900,19301
17/12/2008,19476,19535,19035,19352,455844400,19352
18/12/2008,19356,19608,19231,19557,479413400,19557
19/12/2008,19153,19683,19008,19683,781771900,19683
22/12/2008,19590,19590,19218,19222,351873300,19222
23/12/2008,19190,19462,19142,19142,279253200,19142
29/12/2008,19275,19317,19063,19167,1.89E+08,19167
30/12/2008,19290,19460,19136,19460,219400000,19460
2/01/2009,19704,19953,19436,19953,255378900,19953
5/01/2009,20160,20262,19997,20262,370194900,20262
6/01/2009,20327,20996,20310,20729,508908100,20729
7/01/2009,20729,20858,20471,20606,600029200,20606
8/01/2009,20371,20671,20282,20630,454422400,20630
9/01/2009,20700,20700,20055,20093,481366400,20093
12/01/2009,19992,20204,19856,19911,327388400,19911
13/01/2009,19819,19819,19289,19455,491549500,19455
14/01/2009,19652,19652,18562,18763,559258000,18763
15/01/2009,18745,18900,18306,18402,605092500,18402
16/01/2009,18833,18908,18660,18703,496641700,18703
19/01/2009,18886,19027,18165,18367,568159600,18367
20/01/2009,18384,18526,17952,18024,562900100,18024
